index,age,begin_month,car,career,cluster,days_income,days_unemployed,edu_type,email,family_size,family_type,gender,house_type,income_per,income_total,income_type,month_birth,month_unemployed,occyp_type,phone,reality,week_birth,week_unemployed,work_phone,credit
5337,40,48.0,2,10,10,17.134464751958223,10828,1,1,2.0,1,2,2,157500.0,315000.0,1,6.0,0.0,3,2,2,2.0,2.0,2,2.0
5338,33,21.0,2,1,31,8.822837424515724,11405,2,1,2.0,1,1,2,56250.0,112500.0,2,6.0,8.0,2,2,2,1.0,1.0,2,1.0
5339,26,34.0,2,5,19,9.896199859254047,7682,2,1,1.0,3,2,2,112500.0,112500.0,1,5.0,4.0,2,1,1,0.0,1.0,1,2.0
5340,24,27.0,2,2,15,29.846938775510203,7764,2,1,4.0,1,2,2,73125.0,292500.0,2,4.0,6.0,2,1,2,2.0,1.0,2,2.0
5341,55,44.0,1,0,30,10.06661364088288,20116,2,1,2.0,1,1,2,101250.0,202500.0,4,10.0,10.0,10,2,1,1.0,1.0,1,2.0
5342,60,30.0,2,4,24,10.615890133962424,20496,2,2,2.0,1,2,2,126000.0,252000.0,2,5.0,11.0,12,2,2,3.0,0.0,1,2.0
5343,25,22.0,2,1,34,22.26179875333927,8781,1,1,1.0,4,2,3,225000.0,225000.0,2,2.0,4.0,1,2,2,1.0,2.0,2,0.0
5344,67,43.0,2,0,23,7.263922518159807,24780,2,1,2.0,2,2,2,90000.0,180000.0,4,10.0,10.0,10,1,2,0.0,0.0,1,2.0
5345,64,32.0,2,0,30,8.657545959811886,23390,2,1,2.0,1,1,2,101250.0,202500.0,4,11.0,11.0,10,1,2,1.0,1.0,1,2.0
5346,49,40.0,1,0,31,6.496751624187906,18009,1,1,2.0,1,1,2,58500.0,117000.0,4,0.0,0.0,10,1,2,0.0,0.0,1,2.0
5347,54,10.0,1,0,24,13.688906915432975,19724,1,1,2.0,1,1,2,135000.0,270000.0,4,9.0,9.0,10,2,2,1.0,1.0,1,0.0
5348,31,51.0,1,1,31,9.209987720016374,11047,2,1,2.0,1,1,3,56250.0,112500.0,2,3.0,8.0,1,1,1,1.0,2.0,2,1.0
5349,34,6.0,1,2,32,11.568973115910092,11750,2,2,4.0,1,1,2,39375.0,157500.0,3,2.0,7.0,3,1,2,3.0,2.0,1,1.0
5350,41,49.0,1,18,9,3.9076782449725775,8148,2,1,3.0,1,1,1,28500.0,85500.0,3,8.0,7.0,6,1,1,0.0,0.0,1,2.0
5351,29,40.0,2,8,0,7.994031123427841,7643,2,2,3.0,1,1,2,37500.0,112500.0,1,1.0,2.0,1,1,1,3.0,3.0,1,2.0
5352,53,57.0,2,32,30,6.42082567061957,7658,2,1,2.0,1,1,2,101250.0,202500.0,3,5.0,3.0,8,2,1,3.0,2.0,1,2.0
5353,37,26.0,1,9,34,13.09738634379184,10447,1,1,1.0,4,1,2,225000.0,225000.0,2,4.0,0.0,9,1,2,1.0,0.0,1,2.0
5354,46,59.0,1,20,11,5.948446794448117,9588,2,1,1.0,4,1,2,144000.0,144000.0,2,11.0,7.0,6,2,1,2.0,1.0,2,2.0
5355,43,38.0,2,12,24,12.119283126040544,11442,2,1,2.0,1,1,2,123750.0,247500.0,1,3.0,9.0,5,1,1,0.0,2.0,1,2.0
5356,38,7.0,2,6,9,5.49282880683552,11847,2,1,2.0,1,1,2,45000.0,90000.0,1,2.0,10.0,8,1,2,0.0,0.0,1,2.0
5357,33,12.0,1,8,0,7.389162561576355,9189,2,1,3.0,1,1,2,37500.0,112500.0,2,10.0,6.0,2,1,2,3.0,0.0,1,1.0
5358,43,12.0,1,2,26,12.246008708272859,15072,2,2,3.0,1,1,2,67500.0,202500.0,2,10.0,10.0,1,1,2,1.0,1.0,1,2.0
5359,47,28.0,2,0,21,14.358399448085546,17394,2,1,1.0,5,1,1,249750.0,249750.0,4,3.0,3.0,10,1,2,0.0,0.0,1,2.0
5360,45,16.0,1,9,17,19.225936164865544,13069,1,2,2.0,1,1,2,191250.0,382500.0,2,9.0,3.0,1,2,2,2.0,3.0,1,2.0
5361,39,13.0,1,1,9,5.95750314423777,14023,1,1,2.0,1,2,2,45000.0,90000.0,1,5.0,11.0,2,1,2,0.0,3.0,1,2.0
5362,43,14.0,1,8,34,12.01281366791244,12738,1,1,1.0,3,2,2,225000.0,225000.0,2,8.0,4.0,2,2,1,3.0,3.0,2,2.0
5363,47,9.0,2,3,15,14.729950900163667,16056,1,1,3.0,1,2,2,90000.0,270000.0,2,9.0,7.0,2,1,2,0.0,1.0,1,2.0
5364,28,8.0,1,2,10,25.80047631648584,9413,2,1,2.0,1,2,2,146250.0,292500.0,1,9.0,1.0,2,1,2,2.0,0.0,1,2.0
5365,35,2.0,1,11,26,12.74035625811018,8712,2,1,3.0,1,1,2,72000.0,216000.0,2,7.0,2.0,4,1,1,1.0,0.0,1,1.0
5366,27,34.0,1,4,5,13.695652173913043,8562,2,1,2.0,1,1,2,78750.0,157500.0,2,10.0,9.0,2,2,2,1.0,3.0,1,2.0
5367,49,16.0,2,9,32,7.396102371448697,14687,2,1,3.0,1,2,2,52500.0,157500.0,2,11.0,9.0,1,1,2,2.0,2.0,1,2.0
5368,25,7.0,2,3,11,12.764750378214826,8022,1,1,1.0,4,2,2,135000.0,135000.0,2,9.0,3.0,7,2,1,0.0,2.0,2,1.0
5369,28,55.0,2,7,24,20.279405137449302,7670,2,1,2.0,1,2,2,135000.0,270000.0,2,1.0,3.0,7,1,2,2.0,3.0,1,2.0
5370,43,10.0,1,6,24,13.720259160450809,13589,1,2,2.0,4,1,2,126000.0,252000.0,3,4.0,8.0,6,1,2,2.0,1.0,1,1.0
5371,62,42.0,1,0,35,1.9751569152438222,22783,2,1,2.0,1,1,2,22500.0,45000.0,4,3.0,3.0,10,2,2,2.0,2.0,1,0.0
5372,41,50.0,1,9,4,16.983878794414192,11965,2,1,1.0,3,1,2,315000.0,315000.0,2,4.0,2.0,2,1,2,3.0,1.0,1,2.0
5373,43,5.0,1,11,6,10.070117857675667,11379,3,2,1.0,4,2,2,202500.0,202500.0,2,8.0,7.0,1,2,1,1.0,1.0,2,0.0
5374,55,11.0,1,0,19,5.588118418438307,20132,2,1,1.0,4,1,2,112500.0,112500.0,4,11.0,11.0,10,2,2,0.0,0.0,1,2.0
5375,50,2.0,1,5,16,6.606959330494788,16653,2,1,2.0,1,1,2,67500.0,135000.0,2,6.0,3.0,3,2,2,1.0,3.0,2,1.0
5376,37,25.0,1,0,8,29.15346962280449,13492,1,1,2.0,1,1,2,202500.0,405000.0,1,0.0,5.0,3,2,1,0.0,3.0,1,0.0
5377,27,11.0,1,7,30,15.898563240951558,7567,2,1,2.0,1,2,2,101250.0,202500.0,2,2.0,0.0,2,1,1,2.0,1.0,2,2.0
5378,40,37.0,2,2,32,8.72487558973696,13901,2,1,3.0,1,1,2,45000.0,135000.0,1,9.0,7.0,4,1,2,2.0,1.0,1,2.0
5379,59,48.0,2,0,31,5.161260723952838,21797,2,1,2.0,1,1,2,56250.0,112500.0,4,6.0,6.0,10,1,2,1.0,1.0,1,2.0
5380,56,53.0,1,0,9,3.045096428053555,20689,2,1,1.0,4,2,2,63000.0,63000.0,4,5.0,5.0,10,1,2,3.0,3.0,1,0.0
5381,36,16.0,2,16,26,11.648374404638641,7004,2,1,4.0,1,1,2,56250.0,225000.0,2,6.0,5.0,1,1,2,0.0,0.0,1,2.0
5382,42,1.0,1,2,10,17.535971223021583,14660,2,1,2.0,1,2,2,146250.0,292500.0,2,6.0,8.0,5,1,1,2.0,2.0,2,0.0
5383,44,25.0,2,2,10,18.3182135380321,15432,2,1,2.0,3,2,2,157500.0,315000.0,2,3.0,10.0,3,1,2,2.0,0.0,1,2.0
5384,34,26.0,1,3,32,10.235996588001138,11438,1,1,3.0,1,1,2,48000.0,144000.0,1,5.0,9.0,1,2,1,1.0,2.0,2,2.0
5385,51,32.0,1,0,20,9.484166710574845,18979,1,1,3.0,1,1,2,60000.0,180000.0,4,8.0,8.0,10,2,2,3.0,3.0,1,2.0
5386,42,49.0,1,10,10,16.305191780112843,11735,1,1,2.0,1,1,2,157500.0,315000.0,2,1.0,7.0,9,2,2,2.0,0.0,2,1.0
5387,63,27.0,2,0,10,13.511774546390425,23313,1,1,2.0,1,2,2,157500.0,315000.0,4,9.0,9.0,10,1,2,2.0,2.0,1,2.0
5388,49,7.0,2,1,32,7.229302773910249,17786,1,1,3.0,1,2,2,45000.0,135000.0,1,7.0,4.0,3,2,2,0.0,0.0,2,2.0
5389,25,15.0,2,3,32,12.467676394532694,8018,2,1,3.0,1,2,2,45000.0,135000.0,1,2.0,3.0,2,1,1,2.0,1.0,1,2.0
5390,27,46.0,1,2,35,6.343215714805384,9338,2,1,3.0,1,1,1,23250.0,69750.0,1,2.0,11.0,4,2,1,0.0,2.0,2,2.0
5391,57,19.0,1,0,16,6.686478454680535,20863,2,1,2.0,1,1,2,69750.0,139500.0,4,11.0,11.0,10,1,1,0.0,0.0,1,2.0
5392,58,9.0,1,0,35,2.2065004202857943,21414,2,1,2.0,1,1,1,23625.0,47250.0,4,5.0,5.0,10,2,2,3.0,3.0,1,2.0
5393,43,35.0,1,20,20,7.691978975257467,8599,1,1,5.0,1,1,2,36000.0,180000.0,3,5.0,10.0,6,1,2,1.0,0.0,1,2.0
5394,50,27.0,2,0,17,19.266791544019267,18469,2,1,2.0,1,1,2,180000.0,360000.0,3,7.0,3.0,8,2,1,1.0,2.0,2,1.0
5395,34,12.0,1,1,32,12.160284126003706,12218,2,1,3.0,1,2,2,52500.0,157500.0,2,11.0,11.0,4,1,2,1.0,1.0,1,2.0
5396,42,43.0,1,10,2,11.625503771830113,11356,2,1,2.0,1,1,2,112500.0,225000.0,1,7.0,6.0,4,2,1,1.0,2.0,1,2.0
5397,64,12.0,1,0,31,4.769374258097337,23588,2,1,2.0,1,1,2,56250.0,112500.0,4,6.0,6.0,10,1,1,1.0,1.0,1,2.0
5398,60,7.0,1,0,31,4.680928044864547,22111,2,1,2.0,1,1,2,51750.0,103500.0,4,5.0,5.0,10,1,1,2.0,2.0,1,2.0
5399,27,39.0,1,0,9,9.126863401277761,9861,2,1,3.0,1,1,2,30000.0,90000.0,4,4.0,4.0,10,1,1,0.0,0.0,1,1.0
5400,52,35.0,1,13,2,9.30213328923433,14060,2,1,2.0,1,2,2,112500.0,225000.0,2,1.0,0.0,2,2,1,0.0,0.0,1,2.0
5401,48,8.0,1,4,19,4.619648906683092,15938,2,1,1.0,5,1,2,90000.0,90000.0,2,2.0,3.0,15,1,2,2.0,0.0,1,2.0
5402,55,47.0,1,14,6,7.896891939320672,14811,2,1,1.0,5,1,2,202500.0,202500.0,2,2.0,1.0,6,1,2,1.0,3.0,1,0.0
5403,51,44.0,1,20,23,6.4797271693823415,11288,2,1,2.0,1,1,2,85500.0,171000.0,2,3.0,4.0,3,2,2,3.0,0.0,2,2.0
5404,44,6.0,1,5,26,11.00244498777506,14377,1,1,3.0,1,1,2,67500.0,202500.0,2,6.0,11.0,1,1,1,1.0,1.0,2,0.0
5405,46,50.0,1,1,15,15.446224256292906,16740,2,1,3.0,1,2,2,90000.0,270000.0,3,6.0,6.0,2,1,2,0.0,3.0,1,2.0
5406,55,10.0,1,2,31,5.365830392063341,19252,2,1,2.0,1,1,2,56250.0,112500.0,2,10.0,5.0,1,2,1,0.0,2.0,2,2.0
5407,37,22.0,1,3,32,9.084180068636027,12517,2,1,3.0,1,1,3,45000.0,135000.0,1,0.0,9.0,4,1,1,3.0,0.0,1,2.0
5408,60,52.0,1,14,31,3.5865666775350507,16771,2,1,2.0,2,2,2,49500.0,99000.0,3,7.0,7.0,2,1,1,1.0,3.0,1,2.0
5409,35,15.0,1,1,26,16.733601070950467,12150,2,1,4.0,2,1,2,56250.0,225000.0,2,6.0,9.0,4,1,2,0.0,3.0,1,2.0
5410,58,5.0,1,0,31,5.46014560388277,21428,1,1,2.0,1,1,2,58500.0,117000.0,4,6.0,6.0,10,2,2,1.0,1.0,1,2.0
5411,55,49.0,1,0,35,2.8976175144880876,20189,2,1,2.0,1,1,2,29250.0,58500.0,4,0.0,0.0,10,1,2,0.0,0.0,1,2.0
5412,54,32.0,2,17,29,20.43751419271819,13726,2,1,2.0,1,2,2,270000.0,540000.0,2,9.0,1.0,1,2,2,3.0,0.0,1,2.0
5413,28,5.0,2,1,11,12.502315243563624,9974,2,1,1.0,4,2,2,135000.0,135000.0,2,10.0,8.0,1,1,2,3.0,0.0,2,2.0
5414,31,40.0,2,4,27,25.34053724982878,9909,1,1,3.0,1,1,2,111000.0,333000.0,1,0.0,6.0,3,1,2,2.0,3.0,1,2.0
5415,52,4.0,1,4,9,4.329629095107519,17833,2,1,2.0,1,1,2,45000.0,90000.0,1,7.0,6.0,13,1,2,2.0,3.0,1,1.0
5416,49,51.0,1,4,31,6.152210238493089,16171,2,1,2.0,1,1,2,60750.0,121500.0,1,10.0,11.0,4,1,2,1.0,2.0,1,1.0
5417,37,39.0,1,1,0,7.810872734846907,12981,2,1,3.0,1,1,2,37500.0,112500.0,2,0.0,0.0,4,1,2,0.0,2.0,1,2.0
5418,45,6.0,1,2,33,10.2558258788673,15935,2,1,1.0,4,2,6,180000.0,180000.0,2,6.0,3.0,2,2,1,3.0,0.0,1,2.0
5419,42,20.0,1,23,32,6.50074294205052,6800,2,1,3.0,2,1,2,52500.0,157500.0,2,1.0,10.0,1,1,2,0.0,3.0,1,2.0
5420,58,28.0,2,0,35,2.6356480179926907,21342,2,1,2.0,1,1,2,28125.0,56250.0,4,3.0,3.0,10,1,1,0.0,0.0,1,2.0
5421,44,21.0,2,8,24,14.064697609001406,13197,2,1,2.0,1,2,2,135000.0,270000.0,1,11.0,7.0,7,1,1,1.0,1.0,1,2.0
5422,59,10.0,1,3,19,4.319937164550334,20439,2,1,1.0,5,1,2,99000.0,99000.0,1,2.0,9.0,12,1,2,0.0,3.0,1,2.0
5423,53,34.0,1,9,5,6.927949326999208,16030,2,1,2.0,1,1,2,78750.0,157500.0,3,10.0,6.0,1,1,2,0.0,2.0,1,2.0
5424,38,2.0,1,9,24,14.124293785310735,10517,1,1,2.0,1,1,2,123750.0,247500.0,2,11.0,2.0,6,2,2,2.0,2.0,1,1.0
5425,48,42.0,1,16,31,4.685352546749407,11621,2,1,2.0,1,1,2,56250.0,112500.0,2,5.0,3.0,1,1,2,1.0,0.0,1,2.0
5426,64,12.0,1,0,19,3.6518173664203646,23413,1,1,1.0,5,1,2,85500.0,85500.0,4,0.0,0.0,10,1,1,0.0,0.0,1,2.0
5427,58,25.0,2,4,24,11.067006083617379,19829,1,2,2.0,1,2,2,128250.0,256500.0,1,8.0,0.0,6,1,2,3.0,0.0,1,2.0
5428,33,3.0,2,5,35,5.781584582441114,10164,2,1,4.0,1,1,2,20250.0,81000.0,2,6.0,2.0,2,1,1,2.0,0.0,2,1.0
5429,26,37.0,2,3,34,20.674446384269043,8497,1,1,1.0,4,1,3,225000.0,225000.0,1,11.0,7.0,6,1,2,0.0,1.0,1,2.0
5430,45,6.0,2,4,9,4.933128699846525,15290,2,1,3.0,1,2,2,30000.0,90000.0,2,6.0,5.0,19,1,2,3.0,0.0,1,2.0
5431,40,7.0,2,11,2,11.927480916030534,10790,2,2,2.0,1,2,2,112500.0,225000.0,1,2.0,11.0,5,2,2,2.0,1.0,1,2.0
5432,29,8.0,1,8,32,9.77340186780569,7487,1,1,3.0,1,1,2,45000.0,135000.0,2,7.0,9.0,9,1,2,1.0,1.0,1,2.0
5433,50,27.0,1,4,17,17.664376840039253,16780,2,1,2.0,1,1,2,180000.0,360000.0,1,7.0,7.0,3,1,1,2.0,1.0,1,2.0
5434,33,17.0,2,8,31,6.993006993006993,9054,2,1,2.0,1,1,3,54000.0,108000.0,2,0.0,1.0,1,1,1,1.0,1.0,2,2.0
5435,27,54.0,1,6,31,8.98849472674976,7838,3,1,2.0,1,1,2,56250.0,112500.0,1,3.0,9.0,1,2,1,1.0,3.0,1,1.0
5436,55,33.0,1,5,8,20.28763356025427,18505,1,1,2.0,1,1,3,225000.0,450000.0,2,6.0,4.0,1,2,1,2.0,3.0,2,2.0
5437,46,19.0,2,1,21,15.565548253199585,16596,2,1,1.0,3,1,2,270000.0,270000.0,2,1.0,1.0,1,1,2,0.0,2.0,1,1.0
5438,62,43.0,1,0,5,7.106821671419171,22795,2,1,2.0,1,1,2,81000.0,162000.0,4,3.0,3.0,10,1,2,0.0,0.0,1,2.0
5439,48,10.0,2,8,30,9.829142801669741,14568,1,1,2.0,1,2,2,101250.0,202500.0,2,10.0,5.0,7,1,2,0.0,1.0,1,2.0
5440,40,3.0,2,4,2,13.646288209606986,13144,1,1,2.0,3,1,2,112500.0,225000.0,2,1.0,6.0,6,1,2,0.0,1.0,1,1.0
5441,26,42.0,1,1,11,13.0586186883343,9298,1,1,1.0,4,1,2,135000.0,135000.0,2,3.0,9.0,6,1,1,2.0,0.0,1,2.0
5442,61,5.0,1,0,17,16.147118187934513,22295,1,1,2.0,1,1,2,180000.0,360000.0,4,11.0,11.0,10,1,2,1.0,1.0,1,1.0
5443,54,47.0,1,0,9,3.279388852590843,19897,2,1,1.0,5,1,2,65250.0,65250.0,4,3.0,3.0,10,2,2,2.0,2.0,1,2.0
5444,42,50.0,1,0,35,4.252772177419355,15254,2,1,2.0,2,1,2,33750.0,67500.0,2,2.0,4.0,15,1,1,3.0,3.0,1,2.0
5445,33,35.0,1,5,18,31.19584055459272,10051,1,1,4.0,1,2,2,112500.0,450000.0,1,11.0,11.0,3,2,2,0.0,3.0,2,2.0
5446,48,26.0,1,4,13,20.553338933221337,15996,2,1,1.0,3,2,2,391500.0,391500.0,2,8.0,5.0,12,1,2,3.0,1.0,1,1.0
5447,62,42.0,1,0,35,2.3786450532992687,22702,1,1,2.0,1,1,2,27000.0,54000.0,4,0.0,0.0,10,1,1,3.0,3.0,1,2.0
5448,60,26.0,1,0,5,7.091400270148582,22210,2,1,2.0,2,2,2,78750.0,157500.0,4,8.0,8.0,10,2,2,0.0,0.0,1,2.0
5449,48,51.0,1,10,9,4.1722683232117195,13963,1,1,2.0,1,1,2,45000.0,90000.0,3,4.0,9.0,15,1,2,2.0,2.0,1,2.0
5450,57,54.0,1,0,16,6.042875641456045,20851,2,1,2.0,1,1,2,63000.0,126000.0,4,11.0,11.0,10,1,1,2.0,2.0,1,2.0
5451,37,23.0,2,9,32,9.161770693967775,10431,2,1,3.0,1,1,2,52500.0,157500.0,3,4.0,11.0,2,1,2,1.0,2.0,1,0.0
5452,59,14.0,1,0,35,3.1060187741579237,21732,2,1,2.0,1,1,2,33750.0,67500.0,4,4.0,4.0,10,1,2,0.0,0.0,1,2.0
5453,51,40.0,1,0,16,7.38603272091915,18573,2,2,2.0,1,1,2,69750.0,139500.0,2,0.0,7.0,15,1,2,3.0,1.0,1,2.0
5454,31,45.0,1,1,16,11.33977320453591,10875,2,1,2.0,1,1,2,67500.0,135000.0,2,7.0,2.0,4,2,1,3.0,1.0,1,2.0
5455,60,40.0,1,0,9,4.0681643538398955,22123,2,2,2.0,1,1,2,45000.0,90000.0,4,5.0,5.0,10,1,2,0.0,0.0,1,1.0
5456,36,2.0,2,16,35,3.28159183248255,7378,1,1,2.0,1,1,3,31500.0,63000.0,1,10.0,5.0,1,1,1,2.0,2.0,1,1.0
5457,40,41.0,2,4,23,10.847947929849937,13293,1,2,2.0,1,1,2,90000.0,180000.0,2,6.0,11.0,6,1,1,2.0,3.0,2,2.0
5458,36,18.0,1,2,5,10.977904788457517,12431,2,1,2.0,1,1,2,78750.0,157500.0,2,2.0,6.0,2,1,2,0.0,3.0,1,2.0
5459,59,16.0,1,0,33,7.025438515933511,21778,2,1,1.0,3,1,2,153000.0,153000.0,4,5.0,5.0,10,2,2,3.0,3.0,1,2.0
5460,26,8.0,1,1,13,36.090225563909776,9053,1,2,1.0,4,2,2,360000.0,360000.0,1,5.0,1.0,20,2,1,3.0,1.0,2,2.0
5461,54,10.0,2,15,24,10.530831935722922,14281,1,1,2.0,1,1,2,135000.0,270000.0,1,5.0,8.0,9,1,2,3.0,0.0,1,0.0
5462,40,28.0,2,2,20,11.646716273050792,13787,2,2,3.0,1,2,2,60000.0,180000.0,1,7.0,3.0,2,1,1,0.0,1.0,1,2.0
5463,65,3.0,1,0,16,5.305039787798409,23751,2,1,2.0,1,1,2,63000.0,126000.0,4,11.0,11.0,10,1,1,1.0,1.0,1,1.0
5464,61,17.0,1,0,21,12.620192307692308,22464,1,1,1.0,3,1,2,283500.0,283500.0,4,4.0,4.0,10,1,2,1.0,1.0,1,2.0
5465,40,47.0,1,4,0,8.243267997801794,13299,2,1,5.0,1,1,2,27000.0,135000.0,2,2.0,11.0,2,1,2,3.0,3.0,1,2.0
5466,44,53.0,2,12,22,32.155106707317074,11684,1,1,3.0,1,2,2,225000.0,675000.0,2,4.0,5.0,3,2,2,2.0,1.0,2,2.0
5467,38,17.0,2,4,26,14.29569858313743,12557,1,1,3.0,1,1,2,75000.0,225000.0,2,3.0,10.0,5,2,2,1.0,1.0,2,2.0
5468,54,55.0,1,12,9,3.6913990402362495,15363,1,1,2.0,2,1,6,45000.0,90000.0,3,2.0,8.0,1,1,1,2.0,2.0,2,1.0
5469,30,35.0,1,4,16,10.736440273580405,9434,2,1,2.0,1,1,2,67500.0,135000.0,2,6.0,2.0,14,1,1,0.0,3.0,1,1.0
5470,59,12.0,1,23,35,2.2234666315304037,13420,2,1,2.0,1,1,2,33750.0,67500.0,2,9.0,3.0,6,1,2,3.0,1.0,2,1.0
5471,54,22.0,1,0,34,10.787055533359968,20024,2,1,1.0,5,1,2,216000.0,216000.0,4,7.0,7.0,10,1,2,0.0,0.0,1,1.0
5472,57,6.0,1,0,10,13.87834503700892,21076,2,1,2.0,1,1,2,146250.0,292500.0,4,6.0,6.0,10,1,2,2.0,2.0,1,2.0
5473,46,16.0,2,2,4,17.609570661896242,16326,3,2,1.0,4,2,2,315000.0,315000.0,1,6.0,4.0,1,1,1,3.0,0.0,1,2.0
5474,35,35.0,2,5,32,9.908587442450123,10933,2,1,5.0,1,2,2,29700.0,148500.0,3,0.0,4.0,7,2,2,3.0,1.0,1,2.0
5475,50,46.0,1,5,31,5.458515283842795,16260,2,1,2.0,1,1,2,56250.0,112500.0,2,2.0,2.0,4,2,2,1.0,2.0,1,2.0
5476,58,22.0,1,0,6,9.402423735896365,21225,3,1,1.0,4,1,2,202500.0,202500.0,1,4.0,11.0,3,1,1,2.0,0.0,1,2.0
5477,29,35.0,2,5,5,12.290284822473664,8659,2,2,2.0,1,1,2,78750.0,157500.0,2,9.0,0.0,4,1,2,1.0,1.0,1,2.0
5478,35,39.0,2,6,29,36.57700594111118,10657,2,1,2.0,4,1,2,280125.0,560250.0,2,0.0,7.0,4,1,2,3.0,2.0,1,1.0
5479,56,57.0,1,25,16,4.505406487785343,11120,2,1,2.0,1,1,2,67500.0,135000.0,3,0.0,10.0,6,2,2,2.0,0.0,1,1.0
5480,51,18.0,2,2,26,11.442229454841334,17984,2,1,3.0,1,2,2,75000.0,225000.0,1,3.0,11.0,2,1,2,1.0,1.0,1,2.0
5481,40,3.0,2,7,10,18.716882228932825,12243,1,1,2.0,1,2,2,164250.0,328500.0,2,4.0,0.0,1,2,1,0.0,1.0,2,0.0
5482,62,25.0,1,0,31,4.34229571472433,22799,2,1,2.0,1,1,2,49500.0,99000.0,4,3.0,3.0,10,1,2,1.0,1.0,1,1.0
5483,58,39.0,1,0,31,5.46014560388277,21428,1,1,2.0,1,1,2,58500.0,117000.0,4,6.0,6.0,10,2,2,1.0,1.0,1,1.0
5484,66,32.0,1,11,33,6.2619586014959125,20007,2,1,1.0,5,1,2,180000.0,180000.0,2,8.0,6.0,1,1,1,2.0,2.0,1,2.0
5485,25,21.0,1,2,33,15.51418439716312,8594,1,1,1.0,4,2,1,157500.0,157500.0,2,0.0,10.0,2,1,1,3.0,3.0,2,0.0
5486,56,60.0,2,7,24,11.479103779601207,18031,2,1,2.0,1,2,2,135000.0,270000.0,1,8.0,1.0,3,2,1,0.0,3.0,2,0.0
5487,34,26.0,1,6,32,8.949287371561153,10007,2,1,3.0,1,2,2,45000.0,135000.0,2,10.0,9.0,19,1,1,0.0,1.0,1,2.0
5488,40,53.0,1,20,20,8.149221296631655,7286,3,1,3.0,1,1,2,60000.0,180000.0,1,9.0,2.0,5,2,1,2.0,0.0,2,2.0
5489,60,14.0,2,0,19,4.095935921358031,21973,2,1,1.0,5,1,2,90000.0,90000.0,4,0.0,0.0,10,1,2,3.0,3.0,1,1.0
5490,35,42.0,1,6,24,17.400270670877102,10743,2,1,2.0,1,2,2,135000.0,270000.0,2,5.0,10.0,1,1,1,3.0,2.0,1,2.0
5491,37,54.0,2,11,2,12.629806342969408,9481,2,1,2.0,1,2,2,112500.0,225000.0,1,10.0,4.0,7,1,1,1.0,2.0,1,2.0
5492,63,3.0,1,0,6,8.694718763417775,23290,1,1,1.0,4,1,2,202500.0,202500.0,4,8.0,8.0,10,1,1,3.0,3.0,1,1.0
5493,43,7.0,1,6,6,11.214487456388104,13517,2,1,1.0,5,1,2,202500.0,202500.0,2,10.0,6.0,2,1,1,3.0,3.0,1,2.0
5494,40,58.0,2,2,24,16.975703324808183,13778,2,1,2.0,1,1,2,132750.0,265500.0,2,10.0,3.0,4,1,1,1.0,0.0,1,1.0
5495,31,34.0,2,10,32,9.609162676329753,7896,2,1,3.0,1,1,2,49500.0,148500.0,2,5.0,11.0,4,1,1,3.0,0.0,2,2.0
5496,34,52.0,1,9,27,18.398540696943012,9320,2,1,3.0,1,1,2,97500.0,292500.0,2,0.0,10.0,8,1,1,1.0,3.0,1,2.0
5497,24,57.0,2,6,16,12.026726057906458,6573,2,1,2.0,1,2,2,67500.0,135000.0,2,8.0,3.0,20,2,1,3.0,3.0,2,2.0
5498,65,6.0,1,0,11,5.641689999582097,23929,2,1,1.0,4,1,2,135000.0,135000.0,4,5.0,5.0,10,2,2,2.0,2.0,1,1.0
5499,24,55.0,1,4,32,14.721001962800262,7197,3,1,3.0,1,2,2,52500.0,157500.0,3,10.0,11.0,6,1,2,2.0,0.0,1,2.0
5500,51,30.0,1,29,10,9.930065181966322,7940,2,1,2.0,2,1,2,146250.0,292500.0,1,11.0,0.0,2,1,1,3.0,2.0,1,1.0
5501,31,38.0,2,6,32,11.167044809982984,9114,1,1,3.0,1,2,2,52500.0,157500.0,3,2.0,3.0,1,1,2,2.0,2.0,1,2.0
5502,51,48.0,2,23,17,13.172897708584586,10345,2,1,2.0,1,1,2,180225.0,360450.0,3,4.0,8.0,1,1,2,1.0,1.0,1,2.0
5503,34,19.0,1,1,16,10.312428385913988,11801,2,1,2.0,1,1,2,67500.0,135000.0,2,6.0,9.0,6,1,2,2.0,1.0,1,0.0
5504,56,35.0,1,0,9,3.715034965034965,20592,2,1,2.0,1,1,2,38250.0,76500.0,4,2.0,2.0,10,2,1,1.0,1.0,1,0.0
5505,45,59.0,1,25,33,6.880996980006881,7195,2,1,1.0,4,1,2,180000.0,180000.0,2,3.0,11.0,6,1,2,2.0,3.0,1,2.0
5506,45,16.0,1,9,32,7.782389564186184,12980,2,1,3.0,1,1,2,52500.0,157500.0,1,1.0,0.0,17,1,2,0.0,2.0,1,2.0
5507,47,56.0,2,4,18,23.455824863174357,15689,1,1,3.0,1,2,2,150000.0,450000.0,1,5.0,6.0,1,1,2,3.0,1.0,1,2.0
5508,58,19.0,1,0,31,5.2651284691346465,21367,2,1,2.0,1,1,2,56250.0,112500.0,4,4.0,4.0,10,1,2,0.0,0.0,1,1.0
5509,46,14.0,1,1,2,12.748597654258031,16453,2,1,2.0,1,1,2,112500.0,225000.0,2,4.0,8.0,4,1,2,3.0,2.0,1,2.0
