index,gender,car,reality,child_num,income_total,income_type,edu_type,family_type,house_type,DAYS_BIRTH,DAYS_EMPLOYED,FLAG_MOBIL,work_phone,phone,email,occyp_type,family_size,begin_month,credit
7228,1,1,1,0,202500.0,2,0,0,0,-23390,365243,1,0,0,0,0,2.0,-24.0,2.0
7229,0,1,1,1,135000.0,1,0,0,0,-12190,-691,1,0,0,0,1,3.0,-8.0,2.0
7230,0,1,1,0,135000.0,1,0,1,0,-8737,-369,1,0,0,1,3,1.0,-2.0,0.0
7231,0,0,1,1,112500.0,0,0,0,0,-15948,-1234,1,0,0,0,1,3.0,-18.0,2.0
7232,1,0,1,1,90000.0,1,0,1,0,-10525,-2135,1,1,1,0,3,2.0,-9.0,1.0
7233,1,1,1,0,112500.0,2,1,0,0,-20815,365243,1,0,0,0,0,2.0,-9.0,2.0
7234,1,0,1,1,405000.0,2,0,0,0,-16920,365243,1,0,0,0,0,3.0,-28.0,2.0
7235,0,1,1,0,90000.0,2,0,0,0,-22692,365243,1,0,1,0,0,2.0,-32.0,2.0
7236,1,0,0,1,112500.0,0,0,2,0,-14308,-655,1,0,0,0,0,3.0,-54.0,2.0
7237,1,0,0,0,148500.0,1,0,2,0,-14920,-2177,1,0,0,0,3,2.0,-60.0,2.0
7238,1,0,1,0,360000.0,0,0,0,0,-14687,-2463,1,1,1,0,9,2.0,-26.0,1.0
7239,0,1,1,1,225000.0,0,1,0,0,-12203,-1314,1,0,0,0,4,3.0,-9.0,2.0
7240,1,0,1,0,135000.0,2,0,0,0,-20445,365243,1,0,0,0,0,2.0,-12.0,2.0
7241,1,0,1,0,90000.0,2,0,0,0,-24665,365243,1,0,0,0,0,2.0,-49.0,2.0
7242,0,0,1,0,202500.0,1,0,3,0,-18745,-3653,1,0,0,0,11,1.0,-9.0,2.0
7243,1,0,0,1,135000.0,0,1,0,1,-10263,-583,1,0,0,0,15,3.0,-38.0,1.0
7244,1,0,0,0,67500.0,0,0,0,0,-20075,-7013,1,1,1,0,3,2.0,-14.0,2.0
7245,0,0,0,0,225000.0,0,0,0,0,-9154,-1051,1,0,1,0,1,2.0,-1.0,1.0
7246,1,0,1,0,112500.0,2,1,1,0,-21775,365243,1,0,0,0,0,1.0,-31.0,2.0
7247,1,0,1,1,135000.0,1,0,1,0,-14578,-7346,1,0,0,0,1,2.0,-42.0,2.0
7248,1,1,1,0,180000.0,0,0,0,0,-13139,-1412,1,0,0,0,12,2.0,-22.0,2.0
7249,1,1,0,0,225000.0,0,0,0,2,-12155,-667,1,0,0,0,1,2.0,-24.0,0.0
7250,1,0,1,0,270000.0,0,1,4,0,-19301,-2622,1,0,0,1,4,1.0,-28.0,2.0
7251,0,1,1,1,310500.0,0,1,0,0,-11023,-3093,1,0,0,1,18,3.0,-18.0,0.0
7252,1,0,1,0,112500.0,2,0,0,0,-21074,365243,1,0,0,0,0,2.0,-48.0,2.0
7253,1,1,1,0,225000.0,1,1,1,0,-11202,-1270,1,1,0,0,2,1.0,-13.0,2.0
7254,1,0,1,0,157500.0,0,0,0,0,-17343,-938,1,0,0,0,3,2.0,-47.0,1.0
7255,0,0,1,0,46948.5,2,0,1,0,-21167,365243,1,0,0,0,0,1.0,-1.0,1.0
7256,1,0,0,0,202500.0,0,0,0,0,-13283,-979,1,0,1,0,11,2.0,-10.0,2.0
7257,1,0,1,0,67500.0,2,0,0,0,-21983,365243,1,0,0,0,0,2.0,-19.0,2.0
7258,0,0,1,0,180000.0,1,0,3,0,-12494,-978,1,0,0,0,1,1.0,-21.0,2.0
7259,1,1,1,2,216000.0,0,1,0,0,-12757,-4887,1,0,0,0,2,4.0,-22.0,2.0
7260,0,0,1,0,252000.0,0,1,0,0,-16482,-1051,1,1,1,0,2,2.0,-10.0,2.0
7261,1,0,0,0,117000.0,1,0,1,1,-10021,-530,1,0,0,0,3,1.0,-13.0,2.0
7262,1,0,1,0,103500.0,0,2,0,0,-11855,-4583,1,0,0,0,1,2.0,-39.0,1.0
7263,1,0,0,0,103500.0,3,0,2,0,-14719,-4082,1,0,0,0,2,2.0,-53.0,2.0
7264,1,0,1,1,157500.0,0,0,3,2,-13355,-625,1,0,0,0,3,2.0,-15.0,2.0
7265,0,1,1,0,225000.0,0,0,3,0,-17547,-1328,1,0,1,0,0,1.0,-19.0,2.0
7266,0,1,0,1,315000.0,3,1,0,2,-9095,-926,1,0,0,0,2,3.0,-22.0,1.0
7267,1,0,1,0,135000.0,0,0,0,0,-11090,-321,1,0,1,1,3,2.0,-51.0,2.0
7268,1,0,1,0,360000.0,3,0,0,0,-19070,-10490,1,0,0,0,7,2.0,-22.0,2.0
7269,0,0,1,0,292500.0,0,0,0,0,-19865,-9076,1,0,0,1,5,2.0,-34.0,2.0
7270,1,0,0,1,225000.0,0,2,0,1,-15817,-7379,1,0,0,0,7,3.0,-53.0,2.0
7271,1,1,1,1,202500.0,0,0,0,0,-16499,-2391,1,0,0,0,1,3.0,-2.0,1.0
7272,1,1,1,1,207000.0,0,1,0,0,-10791,-2478,1,0,1,1,7,3.0,-41.0,2.0
7273,0,0,0,0,157500.0,1,1,1,0,-10192,-1600,1,0,0,0,3,1.0,-3.0,1.0
7274,1,0,1,3,157500.0,0,1,0,0,-14274,-230,1,0,0,0,7,5.0,-1.0,1.0
7275,0,1,0,1,247500.0,0,0,2,0,-14750,-89,1,0,0,0,5,3.0,-31.0,1.0
7276,0,1,0,2,450000.0,0,0,0,0,-14970,-7183,1,0,0,1,5,4.0,-18.0,2.0
7277,1,0,1,0,202500.0,2,0,3,0,-23545,365243,1,0,0,0,0,1.0,-8.0,0.0
7278,1,0,1,0,270000.0,3,1,0,0,-13752,-167,1,1,1,0,4,2.0,-35.0,0.0
7279,1,0,1,0,135000.0,2,0,1,0,-24335,365243,1,0,0,0,0,1.0,-38.0,2.0
7280,0,1,1,0,202500.0,1,0,0,0,-23510,-1144,1,0,1,0,10,2.0,-13.0,2.0
7281,1,1,1,0,315000.0,0,1,0,0,-21377,-577,1,0,0,1,0,2.0,-19.0,1.0
7282,1,0,0,0,157500.0,2,0,0,0,-20255,365243,1,0,0,0,0,2.0,-8.0,2.0
7283,1,0,1,0,207000.0,0,0,1,0,-18617,-2506,1,0,0,0,9,1.0,-42.0,0.0
7284,1,1,1,0,90000.0,1,0,0,0,-16954,-3201,1,1,1,0,3,2.0,-46.0,2.0
7285,0,1,1,1,139500.0,0,0,0,0,-14355,-5557,1,1,0,0,1,3.0,-50.0,2.0
7286,1,0,1,0,81000.0,2,0,2,0,-21967,365243,1,0,0,0,0,2.0,-25.0,2.0
7287,1,0,0,2,193500.0,0,1,0,1,-15011,-7614,1,1,1,0,0,4.0,-39.0,1.0
7288,1,0,0,0,144000.0,0,0,0,0,-15743,-2052,1,0,1,0,1,2.0,-5.0,2.0
7289,1,0,1,0,112500.0,0,0,0,0,-23360,-469,1,0,0,0,0,2.0,-8.0,1.0
7290,1,1,0,0,405000.0,3,1,1,0,-20052,-980,1,0,1,0,4,1.0,-11.0,1.0
7291,0,1,1,0,135000.0,0,0,0,0,-12616,-777,1,0,0,0,1,2.0,-58.0,2.0
7292,1,1,1,0,247500.0,0,0,1,1,-11770,-285,1,0,0,0,3,1.0,-17.0,2.0
7293,1,0,1,0,112500.0,1,0,1,0,-15903,-762,1,0,0,0,3,1.0,-10.0,1.0
7294,1,1,0,0,135000.0,0,0,0,0,-20493,-7624,1,1,1,0,4,2.0,-28.0,2.0
7295,0,1,1,0,202500.0,0,0,0,0,-18752,-11906,1,0,1,0,1,2.0,-30.0,1.0
7296,0,0,1,2,166500.0,0,0,0,0,-11004,-2746,1,1,1,0,0,4.0,-36.0,1.0
7297,0,1,1,2,225000.0,0,0,0,0,-9761,-854,1,1,1,0,1,4.0,-23.0,2.0
7298,1,0,0,2,225000.0,0,0,1,2,-12378,-670,1,1,1,0,3,3.0,-11.0,2.0
7299,1,0,1,0,157500.0,1,0,0,0,-20193,-3154,1,0,0,0,3,2.0,-20.0,2.0
7300,1,0,1,0,202500.0,2,0,0,0,-21854,365243,1,0,0,0,0,2.0,-1.0,1.0
7301,1,1,1,1,157500.0,0,0,0,0,-15813,-1345,1,0,0,0,1,3.0,-18.0,2.0
7302,1,0,1,1,108000.0,0,0,0,0,-13012,-1342,1,0,1,0,3,3.0,-25.0,1.0
7303,1,0,1,0,148500.0,0,1,0,0,-17641,-889,1,0,0,0,2,2.0,-17.0,2.0
7304,0,0,1,0,112500.0,1,1,0,0,-21601,-808,1,1,0,1,4,2.0,-9.0,1.0
7305,1,0,1,2,126000.0,0,0,0,0,-10020,-1587,1,1,1,0,3,4.0,-28.0,2.0
7306,0,1,1,1,225000.0,0,0,0,0,-14283,-1609,1,0,0,0,4,3.0,-28.0,2.0
7307,1,0,1,1,180000.0,2,1,0,0,-18979,365243,1,0,1,0,0,3.0,-25.0,2.0
7308,0,1,1,3,450000.0,0,0,2,0,-17296,-3078,1,0,0,1,4,5.0,-32.0,2.0
7309,0,1,1,0,301500.0,0,0,0,3,-9009,-864,1,0,0,0,1,2.0,-4.0,2.0
7310,1,0,1,0,139500.0,2,0,0,3,-22311,365243,1,0,0,0,0,2.0,-41.0,1.0
7311,0,0,1,0,180000.0,0,0,0,0,-20713,-1621,1,0,0,0,1,2.0,-2.0,1.0
7312,1,0,1,0,225000.0,0,1,4,0,-20538,-5525,1,1,0,0,3,1.0,-26.0,2.0
7313,0,1,0,0,540000.0,1,2,0,0,-14342,-1365,1,1,1,0,4,2.0,-20.0,2.0
7314,1,0,1,2,112500.0,1,0,0,0,-12563,-1025,1,0,0,0,9,4.0,-28.0,1.0
7315,0,0,1,0,202500.0,0,0,0,0,-13424,-4754,1,0,0,1,1,2.0,-3.0,1.0
7316,1,1,1,0,315000.0,3,1,0,0,-19571,-1081,1,0,0,1,5,2.0,-8.0,2.0
7317,1,0,1,0,225000.0,2,0,3,0,-20978,365243,1,0,1,0,0,1.0,-39.0,2.0
7318,1,0,0,0,135000.0,2,0,0,0,-23056,365243,1,0,1,0,0,2.0,-11.0,2.0
7319,1,0,0,0,171000.0,3,0,1,0,-19570,-1625,1,0,0,0,1,1.0,-46.0,2.0
7320,0,1,0,1,202500.0,0,2,0,0,-11745,-231,1,1,0,0,5,3.0,-43.0,1.0
7321,1,0,0,1,157500.0,0,0,2,1,-11680,-3695,1,0,0,0,3,3.0,-57.0,2.0
7322,0,1,0,0,360000.0,1,0,1,0,-16270,-460,1,0,1,0,5,1.0,-6.0,2.0
7323,1,0,1,0,135000.0,3,1,1,2,-10660,-1935,1,0,0,0,2,1.0,-48.0,2.0
7324,0,1,0,1,315000.0,3,1,0,2,-9095,-926,1,0,0,0,2,3.0,-14.0,2.0
7325,1,1,1,1,108000.0,0,0,0,0,-15379,-796,1,0,0,0,2,3.0,-48.0,0.0
7326,0,1,1,0,405000.0,0,1,0,0,-10323,-2622,1,1,1,1,4,2.0,-3.0,1.0
7327,1,0,0,0,85500.0,2,0,3,0,-24082,365243,1,0,1,0,0,1.0,-27.0,2.0
7328,1,0,1,3,67500.0,1,0,0,0,-16694,-412,1,1,1,0,3,5.0,-52.0,2.0
7329,0,0,0,0,67500.0,1,0,2,0,-17395,-424,1,1,1,0,5,2.0,-3.0,1.0
7330,1,0,1,1,157500.0,0,2,0,0,-10508,-139,1,1,0,0,2,3.0,-28.0,2.0
7331,0,0,0,0,157500.0,0,0,1,3,-9991,-766,1,1,0,0,1,1.0,-13.0,2.0
7332,1,0,1,1,72000.0,0,0,2,2,-19812,-2256,1,1,0,0,11,3.0,-11.0,2.0
7333,1,0,1,0,216000.0,0,0,0,0,-18571,-2970,1,0,0,0,8,2.0,-35.0,1.0
7334,0,1,1,1,270000.0,2,0,0,0,-15493,365243,1,0,0,0,0,3.0,-39.0,2.0
7335,1,0,1,0,126000.0,3,2,0,0,-17529,-1716,1,0,0,0,0,2.0,-25.0,1.0
7336,1,0,1,0,270000.0,0,0,0,0,-20066,-3988,1,1,1,0,12,2.0,-52.0,1.0
7337,0,1,1,1,135000.0,0,0,0,0,-12443,-1618,1,0,0,0,2,3.0,-24.0,2.0
7338,0,0,0,0,157500.0,0,3,0,0,-14809,-248,1,1,0,0,5,2.0,-21.0,0.0
7339,1,0,1,0,67500.0,2,0,3,0,-19737,365243,1,0,0,0,0,1.0,-36.0,1.0
7340,0,0,1,0,202500.0,0,1,1,0,-12811,-4327,1,0,0,0,0,1.0,-45.0,0.0
7341,0,1,1,1,216000.0,0,0,0,3,-17051,-1457,1,0,0,0,1,3.0,-37.0,0.0
7342,1,0,0,0,135000.0,2,1,0,2,-19700,365243,1,0,0,0,0,2.0,-13.0,1.0
7343,1,0,0,0,157500.0,1,1,3,1,-15737,-432,1,0,0,0,0,1.0,-49.0,1.0
7344,1,1,1,1,112500.0,0,0,4,0,-16596,-8859,1,0,0,0,1,2.0,-9.0,1.0
7345,1,0,1,0,211500.0,0,0,0,0,-16692,-1901,1,0,0,0,3,2.0,-10.0,2.0
7346,0,0,1,1,112500.0,0,0,0,0,-18394,-5155,1,0,0,0,1,3.0,-27.0,2.0
7347,1,0,1,0,270000.0,1,0,0,0,-16922,-1386,1,0,0,0,16,2.0,-4.0,1.0
7348,1,0,0,1,99000.0,0,0,0,0,-15448,-8140,1,1,1,0,1,3.0,-13.0,2.0
7349,1,1,1,0,157500.0,3,1,0,0,-12944,-4082,1,0,0,0,0,2.0,-12.0,2.0
7350,1,1,0,0,225000.0,0,0,0,0,-20641,-1064,1,0,1,0,3,2.0,-46.0,2.0
7351,0,1,1,1,360000.0,1,0,0,0,-17147,-1982,1,0,0,0,3,3.0,-6.0,2.0
7352,0,1,1,0,184500.0,0,0,0,0,-12298,-1200,1,0,0,0,5,2.0,-42.0,2.0
7353,1,1,1,0,135000.0,2,1,0,0,-21179,365243,1,0,0,0,0,2.0,-52.0,2.0
7354,0,1,1,1,315000.0,0,1,3,0,-16166,-2531,1,0,0,0,4,2.0,-35.0,2.0
7355,1,0,1,0,76500.0,2,0,0,0,-20931,365243,1,0,1,0,0,2.0,-9.0,2.0
7356,0,0,1,2,270000.0,0,0,0,0,-10905,-1873,1,0,0,1,1,4.0,-50.0,2.0
7357,1,0,1,0,157500.0,0,0,0,0,-17343,-938,1,0,0,0,3,2.0,-8.0,1.0
7358,0,1,0,1,225000.0,1,1,0,1,-12537,-3760,1,1,0,0,6,3.0,-3.0,1.0
7359,1,1,1,1,112500.0,0,0,0,0,-14234,-309,1,0,0,0,2,3.0,-10.0,2.0
7360,0,1,1,0,63000.0,2,0,0,0,-24000,365243,1,0,0,0,0,2.0,-3.0,1.0
7361,1,1,0,0,315000.0,1,1,0,0,-13557,-586,1,1,1,0,0,2.0,-24.0,2.0
7362,0,0,0,1,270000.0,0,0,0,0,-9943,-554,1,1,0,0,4,3.0,-50.0,2.0
7363,1,0,0,0,76500.0,2,0,0,0,-23235,365243,1,0,1,0,0,2.0,-25.0,2.0
7364,1,0,1,0,117000.0,2,1,0,0,-18009,365243,1,0,0,0,0,2.0,-42.0,2.0
7365,1,1,0,2,180000.0,0,1,0,0,-12709,-3193,1,0,0,0,4,4.0,-44.0,2.0
7366,1,0,1,1,315000.0,0,0,0,0,-16359,-4342,1,0,1,0,2,3.0,-48.0,1.0
7367,1,0,1,0,49500.0,2,0,0,0,-21768,365243,1,0,1,0,0,2.0,-11.0,2.0
7368,1,0,0,1,135000.0,0,0,2,0,-10151,-1138,1,0,0,0,1,3.0,-12.0,1.0
7369,1,1,0,0,405000.0,0,0,0,0,-12906,-4602,1,1,1,0,5,2.0,-6.0,2.0
7370,1,0,1,0,216000.0,2,0,4,0,-20024,365243,1,0,0,0,0,1.0,-25.0,2.0
7371,0,1,1,1,180000.0,1,1,0,0,-15131,-1466,1,0,0,1,0,3.0,-34.0,2.0
7372,0,0,0,0,180000.0,0,0,0,0,-14362,-288,1,1,1,0,1,2.0,-40.0,1.0
7373,1,1,1,1,270000.0,1,0,0,0,-13768,-2565,1,0,0,0,4,3.0,-8.0,2.0
7374,0,1,0,0,270000.0,1,0,0,0,-11706,-1164,1,1,0,1,5,2.0,-29.0,2.0
7375,1,1,1,0,157500.0,1,0,0,0,-12674,-656,1,0,0,0,3,2.0,-3.0,0.0
7376,0,1,1,0,110250.0,0,1,1,0,-14129,-5758,1,0,0,0,0,1.0,-17.0,2.0
7377,1,0,0,0,67500.0,0,0,0,0,-9963,-1876,1,0,0,0,3,2.0,-15.0,1.0
7378,1,0,1,0,157500.0,0,2,0,0,-10585,-3880,1,0,1,1,2,2.0,-6.0,2.0
7379,1,0,1,2,58500.0,0,1,0,0,-14228,-5950,1,0,0,0,2,4.0,-44.0,2.0
7380,1,0,0,1,90000.0,1,0,0,0,-10883,-1858,1,0,0,0,0,3.0,-21.0,2.0
7381,0,0,0,1,90000.0,0,0,0,0,-10750,-1869,1,1,1,0,0,3.0,-58.0,2.0
7382,0,0,1,0,180000.0,0,0,3,0,-18252,-1754,1,0,0,0,5,1.0,-25.0,2.0
7383,1,0,0,0,135000.0,0,0,0,0,-13566,-1900,1,1,0,0,6,2.0,-51.0,2.0
7384,1,0,0,1,112500.0,0,0,0,1,-11499,-4006,1,0,1,1,2,3.0,-39.0,0.0
7385,1,0,1,2,90000.0,1,0,0,0,-16725,-5618,1,0,0,0,13,4.0,-8.0,2.0
7386,1,1,1,1,157500.0,0,1,0,1,-10845,-521,1,0,0,1,6,3.0,-35.0,2.0
7387,1,0,1,0,90000.0,3,1,0,0,-12849,-543,1,1,1,0,2,2.0,-8.0,0.0
7388,1,0,0,0,135000.0,0,0,0,0,-11004,-1570,1,0,0,0,12,2.0,-35.0,1.0
7389,0,1,1,0,270000.0,0,0,0,0,-12257,-1463,1,0,0,0,1,2.0,-20.0,2.0
7390,1,1,1,2,157500.0,1,1,0,0,-13584,-6337,1,0,1,0,8,4.0,-48.0,2.0
7391,1,0,1,0,189000.0,3,0,3,0,-17326,-9482,1,0,0,0,8,1.0,-55.0,1.0
7392,0,1,1,0,135000.0,0,0,0,1,-16271,-3111,1,0,0,0,2,2.0,-30.0,0.0
7393,0,0,0,0,157500.0,0,0,0,0,-20993,-1874,1,0,0,0,1,2.0,-2.0,1.0
7394,0,1,1,1,135000.0,1,1,0,0,-18230,-444,1,1,1,0,4,3.0,-20.0,2.0
7395,1,0,0,0,405000.0,0,1,0,0,-10726,-1921,1,1,1,0,0,2.0,-52.0,2.0
7396,0,0,1,0,270000.0,0,0,1,0,-14778,-3322,1,0,0,0,2,1.0,-39.0,2.0
7397,1,0,0,0,157500.0,0,1,0,0,-14098,-2257,1,0,0,0,2,2.0,-56.0,2.0
7398,1,1,0,2,162000.0,1,2,0,0,-9662,-796,1,1,1,0,2,4.0,-40.0,2.0
7399,0,0,1,1,157500.0,1,0,0,0,-10686,-3457,1,0,0,0,1,3.0,-13.0,1.0
7400,0,0,1,0,180000.0,1,0,0,0,-19161,-3347,1,1,1,0,10,2.0,-4.0,2.0
7401,0,1,0,0,135000.0,0,0,0,0,-17568,-650,1,0,0,1,5,2.0,-28.0,2.0
7402,0,0,1,2,225000.0,0,0,0,0,-15016,-3411,1,0,0,0,1,4.0,-39.0,2.0
7403,1,0,1,0,67500.0,2,0,4,0,-23300,365243,1,0,1,0,0,1.0,-33.0,1.0
7404,0,1,0,0,292500.0,1,0,0,0,-20874,-2722,1,0,0,0,0,2.0,-42.0,2.0
7405,1,0,1,0,180000.0,2,0,0,0,-22115,365243,1,0,1,0,0,2.0,-24.0,2.0
7406,0,1,0,2,450000.0,0,0,0,0,-14970,-7183,1,0,0,1,5,4.0,-52.0,2.0
7407,1,0,1,0,90000.0,0,0,0,0,-18975,-751,1,1,1,0,2,2.0,-54.0,2.0
7408,1,0,1,0,112500.0,2,0,3,0,-23632,365243,1,0,0,0,0,1.0,-18.0,2.0
7409,1,0,0,1,135000.0,0,0,0,0,-14461,-1589,1,0,1,0,1,3.0,-16.0,2.0
7410,1,0,0,0,90000.0,0,0,3,0,-18764,-9866,1,0,0,0,1,1.0,-54.0,2.0
7411,1,0,1,0,180000.0,1,1,0,0,-11067,-2208,1,1,0,1,4,2.0,-7.0,1.0
7412,1,0,1,0,450000.0,0,0,0,0,-23488,-5150,1,0,1,0,11,2.0,-44.0,1.0
7413,1,1,1,0,720000.0,1,1,3,0,-20791,-4814,1,1,1,0,4,1.0,-18.0,2.0
7414,0,1,0,2,135000.0,0,1,0,1,-11645,-5056,1,0,1,0,1,4.0,-18.0,2.0
7415,1,0,1,2,157500.0,0,0,3,0,-13716,-1325,1,0,0,0,1,3.0,-31.0,2.0
7416,1,0,0,1,144000.0,1,1,0,0,-12753,-1315,1,1,1,0,0,3.0,-39.0,2.0
7417,0,1,1,0,103500.0,0,0,0,0,-18543,-1353,1,0,0,0,0,2.0,-42.0,2.0
7418,1,1,0,0,180000.0,0,0,0,1,-12134,-200,1,0,1,0,0,2.0,-39.0,2.0
7419,1,0,0,1,202500.0,1,1,3,0,-15578,-7949,1,1,1,0,0,2.0,-40.0,2.0
7420,0,0,1,0,157500.0,0,0,1,0,-8396,-1509,1,1,1,0,2,1.0,-32.0,2.0
7421,1,0,0,0,162000.0,0,0,0,0,-16925,-1648,1,1,0,0,6,2.0,-44.0,1.0
7422,0,0,0,0,135000.0,0,0,3,0,-14118,-3174,1,0,0,0,1,1.0,-16.0,2.0
7423,1,1,0,0,202500.0,0,1,0,0,-9242,-139,1,0,0,0,7,2.0,-9.0,1.0
7424,1,0,1,0,135000.0,0,0,0,0,-14773,-626,1,0,1,0,4,2.0,-35.0,0.0
7425,1,0,0,1,157500.0,0,0,4,0,-18571,-4602,1,1,0,0,0,2.0,-17.0,2.0
7426,1,0,1,0,225000.0,2,1,0,0,-23602,365243,1,0,0,0,0,2.0,-9.0,2.0
7427,0,1,1,0,292500.0,0,1,2,0,-16573,-1616,1,0,0,0,4,2.0,-9.0,2.0
7428,0,0,1,0,261000.0,2,0,0,0,-23668,365243,1,0,0,0,0,2.0,-20.0,2.0
7429,1,1,0,0,45000.0,2,0,0,0,-20458,365243,1,0,1,0,0,2.0,-23.0,2.0
7430,1,0,1,0,81000.0,1,0,0,0,-15580,-3503,1,0,0,0,3,2.0,-56.0,2.0
7431,1,0,1,0,90000.0,0,0,0,2,-17708,-5555,1,0,0,0,1,2.0,-16.0,2.0
7432,1,0,1,0,148500.0,2,0,0,0,-22774,365243,1,0,0,0,0,2.0,-14.0,2.0
7433,1,1,0,1,171000.0,1,1,0,0,-11082,-1976,1,1,0,0,7,3.0,-21.0,0.0
7434,1,0,1,0,76500.0,1,0,4,0,-20145,-11907,1,1,1,0,3,1.0,-49.0,2.0
7435,1,0,1,0,67500.0,2,0,4,0,-20371,365243,1,0,0,0,0,1.0,-16.0,2.0
7436,0,1,1,0,310500.0,0,0,0,0,-17067,-1720,1,0,1,1,6,2.0,-51.0,2.0
7437,1,0,0,0,270000.0,3,0,3,0,-19363,-12332,1,0,1,1,8,1.0,-26.0,2.0
7438,0,1,1,0,315000.0,0,1,0,0,-18335,-2796,1,0,0,0,5,2.0,-41.0,0.0
7439,1,0,0,1,202500.0,1,1,3,0,-15578,-7949,1,1,1,0,0,2.0,-1.0,0.0
7440,0,1,1,0,157500.0,1,0,2,0,-9941,-1990,1,0,0,0,5,2.0,0.0,1.0
7441,1,1,1,0,202500.0,3,0,0,0,-11836,-4646,1,0,0,1,8,2.0,-42.0,2.0
7442,0,0,1,0,180000.0,2,0,2,0,-23722,365243,1,0,0,0,0,2.0,-25.0,2.0
7443,0,1,1,0,270000.0,1,0,0,0,-17401,-3099,1,0,1,0,0,2.0,-13.0,2.0
7444,1,0,1,0,157500.0,3,1,0,0,-22179,-7622,1,0,0,0,4,2.0,-37.0,1.0
7445,1,0,1,0,103500.0,2,0,4,0,-22882,365243,1,0,0,0,0,1.0,-37.0,0.0
7446,0,0,1,0,202500.0,0,0,1,0,-8533,-582,1,0,0,0,1,1.0,-5.0,0.0
7447,1,0,1,0,135000.0,2,0,3,0,-22788,365243,1,0,0,0,0,1.0,-39.0,1.0
7448,1,0,0,1,387000.0,1,1,0,0,-15220,-727,1,0,0,0,0,3.0,-11.0,1.0
7449,1,0,1,1,121500.0,0,1,0,0,-11981,-2965,1,1,0,0,7,3.0,-58.0,2.0
7450,1,0,1,0,135000.0,2,0,0,0,-23035,365243,1,0,1,0,0,2.0,-39.0,2.0
7451,0,1,1,0,144000.0,0,0,0,0,-10367,-2389,1,0,1,0,3,2.0,-18.0,1.0
7452,1,0,0,1,135000.0,1,0,3,0,-10725,-2802,1,0,0,0,12,2.0,-8.0,1.0
7453,1,0,1,1,135000.0,0,0,0,0,-11598,-2330,1,0,0,0,0,3.0,-41.0,1.0
7454,1,1,0,0,144000.0,0,0,0,0,-17383,-890,1,1,1,0,2,2.0,-54.0,2.0
7455,1,0,1,0,157500.0,3,1,0,0,-20163,-223,1,1,1,0,2,2.0,-47.0,2.0
7456,1,1,1,0,202500.0,2,0,0,0,-19031,365243,1,0,0,0,0,2.0,-30.0,2.0
7457,1,0,0,0,360000.0,1,0,4,0,-22770,-5459,1,0,0,0,0,1.0,-3.0,1.0
7458,1,0,1,0,148500.0,2,0,0,0,-20846,365243,1,0,0,0,0,2.0,-3.0,1.0
7459,1,1,1,0,216000.0,0,0,0,0,-21216,-3641,1,0,0,0,4,2.0,-2.0,1.0
7460,1,0,1,0,157500.0,2,0,3,0,-18865,365243,1,0,0,0,0,1.0,-23.0,0.0
7461,1,0,1,0,90000.0,2,0,0,0,-24182,365243,1,0,1,0,0,2.0,-41.0,2.0
7462,1,0,1,3,112500.0,0,0,0,0,-13020,-3693,1,0,0,0,2,5.0,-38.0,0.0
7463,0,0,0,0,67500.0,2,0,0,0,-22486,365243,1,0,0,0,0,2.0,-3.0,0.0
7464,0,1,0,0,135000.0,0,0,0,0,-16624,-4054,1,0,0,0,1,2.0,-53.0,2.0
7465,1,0,1,0,202500.0,0,0,0,0,-15231,-8375,1,0,0,1,6,2.0,-20.0,1.0
7466,1,1,0,0,135000.0,2,0,0,0,-20140,365243,1,0,1,1,0,2.0,-20.0,2.0
7467,1,1,1,0,225000.0,0,1,0,0,-16601,-2859,1,0,0,0,0,2.0,-53.0,2.0
7468,0,0,1,0,112500.0,0,0,2,0,-17837,-351,1,0,0,0,10,2.0,-9.0,1.0
7469,1,0,1,1,135000.0,1,0,1,0,-14578,-7346,1,0,0,0,1,2.0,-24.0,2.0
7470,0,0,0,0,180000.0,0,0,0,0,-19291,-4967,1,1,1,0,1,2.0,-52.0,1.0
7471,1,0,1,1,225000.0,1,1,0,0,-15720,-2569,1,0,1,0,4,3.0,-11.0,2.0
7472,1,0,1,1,157500.0,0,0,0,0,-14133,-185,1,0,1,0,3,3.0,-7.0,0.0
7473,0,1,1,0,360000.0,0,0,0,0,-21258,-2057,1,1,1,0,6,2.0,-10.0,1.0
7474,1,1,1,0,180000.0,0,1,0,1,-12627,-241,1,1,1,0,3,2.0,-3.0,1.0
7475,1,0,1,0,180000.0,2,0,0,0,-23269,365243,1,0,1,0,0,2.0,-31.0,2.0
7476,0,0,1,0,211500.0,0,0,1,0,-10072,-1101,1,1,1,0,2,1.0,-10.0,1.0
7477,1,0,0,0,256500.0,1,1,0,0,-11212,-2565,1,0,0,1,17,2.0,-36.0,0.0
7478,1,0,1,0,247500.0,0,0,1,0,-22165,-2368,1,0,0,0,0,1.0,-10.0,2.0
7479,1,1,0,1,315000.0,1,1,0,0,-14504,-2518,1,0,0,0,7,3.0,-25.0,2.0
7480,1,0,0,0,90000.0,0,0,1,0,-15382,-288,1,0,0,0,1,1.0,-1.0,0.0
7481,1,0,1,0,202500.0,2,0,4,0,-21126,365243,1,0,0,0,0,1.0,-18.0,2.0
